age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
0.441558442,1,1,0,0,0.116318341,1,0,1,0.666666667,9,0.012403416,0.032258065,0.193807339,2,0,0
0.337662338,1,1,0,0,0.07280337,1,1,0,0.666666667,9,0.00650671,0.016129032,0.134174312,3,0.333333333,0
0.454545455,6,2,1,0,0.079440016,0,0,0,0.666666667,9,0.051037007,0.016129032,0,0,1,0
0.350649351,9,2,2,0,0.075545185,1,0,0,0.666666667,9,0.004473363,0.016129032,0.177752294,4,0,0
0.155844156,6,1,2,0,0.082336172,0,0,0,0.666666667,9,0.011793412,0.016129032,0,0,1,0
0.363636364,9,1,1,0,0.091369637,1,0,0,0.666666667,9,0.057137048,0.016129032,0,0,1,0
0.207792208,2,2,1,0,0.075690447,1,0,0,0.666666667,9,0.007320049,0.016129032,0,0,1,0
0.207792208,2,2,2,0,0.098732591,1,0,0,0.666666667,9,0.033550224,0.016129032,0,0,1,0
0.298701299,9,1,1,0,0.092095945,1,1,0,0.666666667,9,0.057950386,0.032258065,0.134174312,4,0,0
0.155844156,9,2,1,0,0.09762497,0,0,0,0.666666667,9,0.093330622,0.032258065,0,0,1,1
0.415584416,5,1,1,0,0.082308935,0,0,0,0.666666667,9,0.0199268,0.064516129,0,0,1,0
0.233766234,1,1,1,0,0.104243459,1,0,1,0.666666667,9,0.005896706,0.048387097,0,0,1,0
0.363636364,9,1,1,0,0.083398398,1,0,0,0.666666667,9,0.313135421,0.016129032,0,0,1,1
0.181818182,2,2,2,0,0.142174931,1,1,0,0.666666667,9,0.007930053,0.14516129,0,0,1,0
0.168831169,2,2,1,0,0.07280337,1,0,1,0.666666667,9,0.110614071,0.016129032,0,0,1,0
0.25974026,4,1,2,0,0.103998329,0,0,0,0.666666667,9,0.134810899,0.048387097,0,0,1,1
0.311688312,10,1,1,0,0.146623572,1,0,0,0.666666667,9,0.035176901,0.048387097,0.201834862,1,0,0
0.207792208,2,2,2,0,0.079285675,1,0,0,0.666666667,9,0.024806832,0.032258065,0.222477064,4,0,0
0.155844156,1,2,0,0,0.124017214,0,0,0,0.666666667,9,0.141317609,0.032258065,0,0,1,0
0.194805195,9,1,2,0,0.07320284,1,0,0,0.666666667,9,0.017893453,0.016129032,0,0,1,0
0.233766234,6,1,2,0,0.078559367,1,0,0,0.666666667,9,0.0750305,0.016129032,0,0,1,0
0.181818182,9,2,2,0,0.076362283,1,0,0,0.666666667,9,0.030093534,0.016129032,0,0,1,0
0.480519481,1,1,0,0,0.09038912,1,0,1,0.666666667,9,0.01301342,0.032258065,0,0,1,0
0.532467532,4,1,3,0,0.104888058,0,0,0,0.666666667,9,0.043920293,0.048387097,0,0,1,0
0.467532468,1,0,0,0,0.07280337,1,0,0,0.666666667,9,0.044530297,0.016129032,0,0,1,0
0.272727273,4,1,2,0,0.072939553,1,1,0,0.666666667,9,0.018300122,0.016129032,0,0,1,0
0.181818182,4,2,1,0,0.087465727,1,0,0,0.666666667,9,0.033346889,0.032258065,0,0,1,0
0.155844156,7,1,1,0,0.0816371,1,0,0,0.666666667,9,0.031720211,0.016129032,0,0,1,0
0.493506494,1,0,1,0,0.162665916,1,0,0,0.666666667,9,0.029890199,0.032258065,0,0,1,0
0.155844156,7,1,1,0,0.07280337,1,0,0,0.666666667,9,0.138470923,0.048387097,0,0,1,1
0.402597403,0,0,1,0,0.084787464,0,0,0,0.666666667,9,0.026230175,0.016129032,0,0,1,0
0.363636364,6,0,2,0,0.145588582,1,1,0,0.666666667,9,0.034363562,0.016129032,0,0,1,0
0.441558442,0,1,1,0,0.113594683,0,0,0,0.666666667,9,0.054493697,0.032258065,0,0,1,0
0.324675325,0,0,1,0,0.079503568,1,0,0,0.666666667,9,0.118950793,0.048387097,0.220183486,4,0,0
0.350649351,1,1,1,0,0.096807873,1,0,0,0.666666667,9,0.007320049,0.016129032,0,0,1,0
0.402597403,2,1,2,0,0.079730539,0,0,0,0.666666667,9,0.026230175,0.048387097,0,0,1,0
0.298701299,1,1,0,0,0.079031467,1,0,0,0.666666667,9,0.180561204,0.032258065,0,0,1,0
0.246753247,4,2,2,0,0.128710984,1,0,0,0.666666667,9,0.002846686,0.129032258,0,0,1,0
0.220779221,0,0,1,0,0.105814101,0,1,0,0.666666667,9,0.164294429,0.016129032,0,0,1,1
0.298701299,0,2,1,1,0.07280337,0,1,0,0.666666667,9,0.06201708,0.080645161,0,0,1,0
0.480519481,4,2,2,0,0.116808599,1,0,0,0.666666667,9,0.003660024,0.048387097,0.122706422,2,0.333333333,0
0.480519481,4,1,1,0,0.09030741,0,0,0,0.666666667,9,0.017690118,0.048387097,0,0,1,0
0.168831169,4,1,2,0,0.077133986,1,0,0,0.666666667,9,0.015656771,0.064516129,0,0,1,0
0.207792208,7,1,1,0,0.087665462,1,0,0,0.666666667,9,0.021756812,0.048387097,0,0,1,0
0.194805195,9,2,1,0,0.095191836,1,0,0,0.666666667,9,0.026840179,0.016129032,0,0,1,0
0.402597403,4,1,2,0,0.124652734,1,0,0,0.666666667,9,0.077673851,0.032258065,0,0,1,0
0.246753247,9,2,1,0,0.076098996,1,0,0,0.666666667,9,0.007930053,0.048387097,0.209862385,3,0,0
0.415584416,10,1,1,0,0.401648721,0,0,0,0.666666667,9,0.002643351,0.016129032,0,0,1,0
0.324675325,9,1,1,0,0.102654658,1,0,0,0.666666667,9,0.157584384,0.032258065,0,0,1,1
0.480519481,3,0,2,0,0.084070234,0,0,0,0.666666667,9,0.009760065,0.096774194,0.177752294,5,0,0
0.519480519,4,1,2,0,0.087347702,0,0,0,0.666666667,9,0.209841399,0.14516129,0.133027523,3,0,0
0.181818182,9,2,3,0,0.076017286,0,0,0,0.666666667,9,0.056527044,0.016129032,0,0,1,0
0.207792208,4,2,2,0,0.096708006,1,0,0,0.666666667,9,0.143350956,0.080645161,0,0,1,1
0.194805195,1,2,1,0,0.069471429,1,1,0,0.666666667,9,0.045750305,0.032258065,0,0,1,0
0.233766234,4,1,2,0,0.076398598,0,0,0,0.666666667,9,0.01301342,0.016129032,0.115825688,5,0,0
0.246753247,9,1,1,0,0.080130009,1,0,0,0.666666667,9,0.128914193,0.048387097,0,0,1,0
0.441558442,1,1,1,0,0.078069108,0,0,0,0.666666667,9,0.196217975,0.016129032,0,0,1,1
0.298701299,6,0,2,0,0.112913769,1,0,0,0.666666667,9,0.173851159,0.032258065,0,0,1,0
0.194805195,9,0,1,0,0.077869373,1,0,0,0.666666667,9,0.05246035,0.016129032,0.107798165,3,0,0
0.220779221,6,1,1,0,0.077560692,1,0,0,0.666666667,9,0.098413989,0.048387097,0,0,1,0
0.272727273,1,1,0,0,0.077133986,1,1,0,0.666666667,9,0.046563644,0.016129032,0,0,1,0
0.194805195,4,2,2,0,0.07280337,1,1,0,0.666666667,9,0.067100447,0.016129032,0,0,1,0
0.324675325,9,1,2,0,0.133386596,1,0,0,0.666666667,9,0.008336722,0.048387097,0,0,1,0
0.155844156,1,2,1,0,0.094411054,0,0,0,0.666666667,9,0.019316795,0.032258065,0,0,1,0
0.363636364,4,1,1,0,0.07415612,0,0,0,0.666666667,9,0.24847499,0.016129032,0,0,1,1
0.168831169,4,2,2,0,0.091732791,1,0,0,0.666666667,9,0.129930866,0.016129032,0.107798165,4,0,0
0.415584416,1,1,2,0,0.122038022,1,0,0,0.666666667,9,0.015250102,0.032258065,0,0,1,0
0.402597403,4,1,2,0,0.09229568,0,0,0,0.666666667,9,0.025010167,0.016129032,0,0,1,0
0.25974026,9,1,1,0,0.097924573,1,0,0,0.666666667,9,0.144570964,0.016129032,0,0,1,0
0.272727273,1,1,0,0,0.073883754,1,0,0,0.666666667,9,0.055103701,0.016129032,0,0,1,0
0.428571429,4,2,2,0,0.13184319,0,0,1,0.666666667,9,0.036193575,0.064516129,0,0,1,0
0.363636364,7,0,1,0,0.112105751,0,0,0,0.666666667,9,0.108580724,0.016129032,0,0,1,1
0.155844156,1,1,0,0,0.099395348,1,0,0,0.666666667,9,0.087840586,0.016129032,0.212155963,1,0.333333333,0
0.38961039,9,1,1,0,0.081882229,0,0,0,0.666666667,9,0.021146808,0.016129032,0,0,1,0
0.467532468,4,1,2,0,0.082917219,1,0,0,0.666666667,9,0.242984953,0.016129032,0.201834862,1,0.333333333,0
0.454545455,9,1,1,0,0.088582427,0,1,0,0.666666667,9,0.034160228,0.016129032,0,0,1,0
0.376623377,6,1,2,0,0.100693625,0,0,0,0.666666667,9,0.046563644,0.032258065,0,0,1,0
0.311688312,4,0,1,0,0.079739618,0,1,0,0.666666667,9,0.025823505,0.032258065,0,0,1,0
0.194805195,1,0,1,0,0.079558041,1,0,0,0.666666667,9,0.011996747,0.032258065,0,0,1,0
0.402597403,4,1,2,0,0.081283024,0,1,0,0.666666667,9,0.032126881,0.048387097,0,0,1,0
0.194805195,0,2,2,0,0.188141194,1,0,0,0.666666667,9,0.050020333,0.016129032,0,0,1,0
0.194805195,2,1,2,0,0.073556915,1,0,0,0.666666667,9,0.014233428,0.016129032,0,0,1,0
0.207792208,4,1,2,0,0.079440016,1,0,0,0.666666667,9,0.076860512,0.048387097,0,0,1,0
0.207792208,9,0,1,0,0.07320284,1,1,0,0.666666667,9,0.049613664,0.016129032,0,0,1,0
0.220779221,2,2,0,0,0.072848764,0,0,0,0.666666667,9,0.028466856,0.032258065,0,0,1,0
0.168831169,9,2,2,0,0.081582627,0,0,0,0.666666667,9,0.042700285,0.032258065,0,0,1,0
0.194805195,0,2,1,0,0.089453997,1,0,0,0.666666667,9,0.002236682,0.016129032,0,0,1,0
0.168831169,7,1,1,1,0.07136891,1,0,0,0.666666667,9,0.043513623,0.016129032,0,0,1,0
0.155844156,9,1,1,0,0.080220798,1,0,0,0.666666667,9,0.042293615,0.032258065,0.105504587,4,0,0
0.285714286,0,2,1,0,0.080765529,1,0,0,0.666666667,9,0.002440016,0.032258065,0.20412844,6,0,0
0.350649351,7,1,1,0,0.074010858,0,0,0,0.666666667,9,0.072793819,0.032258065,0,0,1,0
0.25974026,3,0,2,0,0.11195141,0,0,0,0.666666667,9,0.082757218,0.048387097,0.209862385,2,0.333333333,0
0.350649351,5,2,1,1,0.073584152,0,0,0,0.666666667,9,0.01301342,0.064516129,0,0,1,0
0.350649351,1,1,1,0,0.093194487,1,1,0,0.666666667,9,0.040056934,0.016129032,0.114678899,2,0.333333333,0
0.311688312,7,1,3,0,0.140731393,0,0,0,0.666666667,9,0.025620171,0.016129032,0,0,1,0
0.220779221,4,0,2,0,0.077687796,1,0,0,0.666666667,9,0.022163481,0.016129032,0.222477064,4,0,0
0.272727273,2,1,1,0,0.083434714,0,1,0,0.666666667,9,0.041683611,0.016129032,0,0,1,0
0.337662338,3,1,0,0,0.094483685,0,0,0,0.666666667,9,0.115900773,0.016129032,0,0,1,0
0.376623377,1,1,1,0,0.07709767,1,0,0,0.666666667,9,0.025823505,0.016129032,0.202981651,2,0.333333333,0
0.246753247,4,2,2,0,0.273673125,0,1,0,0.666666667,9,0.067303782,0.016129032,0,0,1,1
0.38961039,9,1,1,0,0.079712382,0,0,0,0.666666667,9,0.062423749,0.016129032,0,0,1,0
0.246753247,1,1,1,0,0.085577325,1,0,0,0.666666667,9,0.002846686,0.096774194,0,0,1,0
0.415584416,4,1,2,0,0.112514299,1,0,0,0.666666667,9,0.033143554,0.016129032,0.130733945,3,0,0
0.363636364,9,1,1,0,0.210075718,0,0,0,0.666666667,9,0.005490037,0.032258065,0.125,3,0.333333333,0
0.441558442,2,1,2,0,0.093766455,0,1,0,0.666666667,9,0.002643351,0.016129032,0,0,1,0
0.25974026,4,1,3,0,0.084215496,0,0,0,0.666666667,9,0.01301342,0.080645161,0,0,1,0
0.311688312,1,1,0,0,0.067619342,1,1,1,0.666666667,9,0.027653518,0.016129032,0.206422018,4,0,0
0.324675325,4,1,2,0,0.212826612,1,1,0,0.666666667,9,0.034566897,0.016129032,0,0,1,0
0.350649351,4,1,1,0,0.086839286,0,0,1,0.666666667,9,0.034770232,0.016129032,0,0,1,0
0.233766234,4,2,1,0,0.089009133,0,0,0,0.666666667,9,0.027653518,0.016129032,0,0,1,0
0.298701299,1,1,0,0,0.089326893,1,0,1,0.666666667,9,0.005083367,0.032258065,0,0,1,0
0.194805195,1,1,0,0,0.090080439,1,0,0,0.666666667,9,0.06852379,0.016129032,0.209862385,3,0,0
0.220779221,4,1,2,0,0.277704138,1,0,0,0.666666667,9,0.014640098,0.048387097,0,0,1,0
0.246753247,3,0,0,0,0.07280337,1,1,0,0.666666667,9,0.032126881,0.096774194,0,0,1,0
0.233766234,0,2,1,0,0.07280337,1,0,0,0.666666667,9,0.028263522,0.016129032,0,0,1,0
0.155844156,6,1,2,0,0.082209068,1,1,0,0.666666667,9,0.016673444,0.016129032,0,0,1,0
0.194805195,4,2,2,0,0.10749369,0,0,0,0.666666667,9,0.040870272,0.064516129,0,0,1,0
0.194805195,2,1,1,0,0.101310987,1,1,0,0.666666667,9,0.001423343,0.064516129,0,0,1,0
0.207792208,9,2,2,0,0.076089917,1,0,0,0.666666667,9,0.00305002,0.016129032,0,0,1,0
0.246753247,1,1,0,0,0.084805622,1,0,0,0.666666667,9,0.002846686,0.112903226,0.213302752,1,0.333333333,0
0.350649351,1,1,1,0,0.076362283,1,0,0,0.666666667,9,0.079503863,0.016129032,0.146788991,2,0,0
0.181818182,7,2,1,0,0.075926498,0,1,0,0.666666667,9,0.004270028,0.096774194,0.162844037,9,0.333333333,0
0.376623377,0,1,1,0,0.133586331,0,0,1,0.666666667,9,0.026230175,0.032258065,0,0,1,0
0.181818182,7,1,1,0,0.10168322,1,0,0,0.666666667,9,0.023993493,0.016129032,0.202981651,7,0,0
0.181818182,6,2,2,0,0.07614439,0,0,0,0.666666667,9,0.030296869,0.016129032,0,0,1,0
0.220779221,9,2,1,0,0.08354366,1,0,0,0.666666667,9,0.004270028,0.032258065,0.213302752,2,0,0
0.480519481,10,1,2,0,0.116463603,1,0,0,0.666666667,9,0.045343636,0.016129032,0.214449541,3,0.333333333,0
0.402597403,9,1,1,0,0.127240208,0,0,1,0.666666667,9,0.070150468,0.016129032,0,0,1,0
0.194805195,4,0,2,0,0.07280337,1,1,0,0.666666667,9,0.042903619,0.096774194,0.108944954,8,0,0
0.298701299,7,2,0,0,0.12643219,1,0,0,0.666666667,9,0.001220008,0.064516129,0,0,1,0
0.441558442,7,1,0,0,0.096571823,1,0,0,0.666666667,9,0.014843432,0.016129032,0,0,1,0
0.311688312,6,0,1,0,0.077197538,1,0,0,0.666666667,9,0.065270435,0.032258065,0.146788991,3,0,0
0.298701299,4,1,2,0,0.109690774,1,0,0,0.666666667,9,0.022366816,0.016129032,0,0,1,0
0.376623377,9,1,1,0,0.093530405,1,0,0,0.666666667,9,0.034566897,0.016129032,0,0,1,0
0.519480519,2,1,1,0,0.07280337,0,1,0,0.666666667,9,0.011386743,0.016129032,0,0,1,0
0.415584416,1,1,0,0,0.07280337,0,0,0,0.666666667,9,0.057137048,0.016129032,0.220183486,2,0,0
0.207792208,4,1,2,0,0.079285675,1,0,0,0.666666667,9,0.066693778,0.048387097,0.130733945,27,0,0
0.376623377,1,1,0,0,0.104134512,0,1,0,0.666666667,9,0.025416836,0.016129032,0,0,1,0
0.324675325,9,1,1,0,0.075363608,0,1,0,0.666666667,9,0.009760065,0.016129032,0,0,1,0
0.233766234,4,2,2,0,0.075881103,0,0,0,0.666666667,9,0.001220008,0.080645161,0,0,1,0
0.220779221,6,2,1,0,0.088527954,0,0,1,0.666666667,9,0.293005287,0.032258065,0,0,1,0
0.38961039,4,1,2,0,0.143845442,0,0,1,0.666666667,9,0.015656771,0.064516129,0,0,1,0
0.246753247,0,2,1,0,0.082762878,1,0,0,0.666666667,9,0.316185441,0.016129032,0,0,1,1
0.506493506,6,2,0,0,0.12778494,1,0,0,0.666666667,9,0.003660024,0.064516129,0,0,1,0
0.25974026,4,2,2,0,0.134013037,0,0,0,0.666666667,9,0.001626678,0.016129032,0,0,1,0
0.350649351,9,1,1,0,0.090697801,1,0,0,0.666666667,9,0.037006913,0.032258065,0,0,1,0
0.298701299,2,1,1,0,0.07280337,1,1,0,0.666666667,9,0.002440016,0.064516129,0.219036697,1,0,0
0.376623377,3,1,2,0,0.07582663,0,0,1,0.666666667,9,0.001626678,0.064516129,0.158256881,1,0,0
0.246753247,4,2,2,0,0.092531731,0,0,0,0.666666667,9,0.032126881,0.032258065,0.131880734,1,0,0
0.428571429,6,1,2,0,0.09309462,0,0,0,0.666666667,9,0.001626678,0.032258065,0,0,1,0
0.324675325,2,1,0,0,0.075944655,1,0,0,0.666666667,9,0.001830012,0.064516129,0,0,1,0
0.532467532,4,1,2,0,0.261625479,1,0,0,0.666666667,9,0.001830012,0.096774194,0,0,1,0
0.181818182,9,2,2,0,0.078840811,1,0,0,0.666666667,9,0.004473363,0.064516129,0,0,1,0
0.415584416,2,1,2,0,0.134766583,0,0,0,0.666666667,9,0.004880033,0.129032258,0,0,1,0
0.363636364,0,1,1,0,0.100929675,1,0,1,0.666666667,9,0.03904026,0.129032258,0,0,1,0
0.311688312,4,1,2,0,0.084378915,1,1,0,0.666666667,9,0.188084587,0.064516129,0,0,1,1
0.337662338,10,1,1,0,0.07280337,0,0,0,0.666666667,9,0.035583571,0.048387097,0,0,1,0
0.246753247,1,2,1,0,0.1010477,1,0,0,0.666666667,9,0.001830012,0.032258065,0.213302752,2,0,0
0.181818182,0,1,1,0,0.116055054,0,0,1,0.666666667,9,0.014030094,0.016129032,0,0,1,0
0.181818182,0,1,2,0,0.0735206,1,0,0,0.666666667,9,0.007523383,0.016129032,0,0,1,0
0.467532468,4,1,0,0,0.125342727,0,0,1,0.666666667,9,0.048800325,0.016129032,0,0,1,0
0.220779221,9,1,1,0,0.07813266,0,1,0,0.666666667,9,0.004676698,0.112903226,0.145642202,5,0.333333333,0
0.194805195,4,2,2,0,0.104533982,1,1,0,0.666666667,9,0.002236682,0.016129032,0,0,1,0
0.220779221,7,1,1,0,0.077678717,0,1,0,0.666666667,9,0.002236682,0.048387097,0,0,1,0
0.402597403,7,1,0,0,0.07280337,1,0,0,0.666666667,9,0.002643351,0.016129032,0.221330275,1,0.333333333,0
0.454545455,9,0,1,0,0.074374013,0,1,0,0.666666667,9,0.083773892,0.016129032,0.165137615,1,0,0
0.168831169,4,1,2,0,0.08553193,0,0,0,0.666666667,9,0.021146808,0.016129032,0,0,1,0
0.506493506,7,0,1,0,0.115147168,0,0,0,0.666666667,9,0.004473363,0.048387097,0.131880734,1,0,0
0.363636364,9,0,2,0,0.07280337,1,0,0,0.666666667,9,0.047580317,0.064516129,0.118119266,5,0,0
0.363636364,0,1,1,0,0.157409257,1,0,0,0.666666667,9,0.006303375,0.096774194,0,0,1,0
0.428571429,9,1,1,0,0.099467979,0,0,1,0.666666667,9,0.006100041,0.032258065,0,0,1,0
0.207792208,4,1,2,0,0.134612242,1,0,0,0.666666667,9,0.001626678,0.032258065,0,0,1,0
0.155844156,7,1,1,0,0.159333975,0,0,0,0.666666667,9,0.021350142,0.048387097,0,0,1,0
0.350649351,2,1,1,0,0.070406551,0,0,0,0.666666667,9,0.017283449,0.016129032,0,0,1,0
0.233766234,1,1,2,1,0.067991575,1,0,0,0.666666667,9,0.007320049,0.016129032,0,0,1,0
0.246753247,7,1,2,0,0.07280337,1,0,0,0.666666667,9,0.002236682,0.032258065,0.201834862,1,0,0
0.233766234,4,2,2,0,0.077478982,1,0,0,0.666666667,9,0.002846686,0.096774194,0,0,1,0
0.493506494,1,1,1,0,0.086612315,1,1,0,0.666666667,9,0.003863359,0.016129032,0.206422018,3,0.333333333,0
0.168831169,1,1,0,0,0.087338623,0,0,0,0.666666667,9,0.105937373,0.032258065,0,0,1,0
0.285714286,9,1,2,0,0.074437565,1,1,0,0.666666667,9,0.009760065,0.048387097,0,0,1,0
0.415584416,6,1,2,0,0.07280337,0,0,0,0.666666667,9,0.007523383,0.016129032,0,0,1,0
0.25974026,7,0,1,0,0.15046393,1,0,0,0.666666667,9,0.005896706,0.016129032,0.202981651,4,0.333333333,0
0.233766234,10,1,0,0,0.094111452,1,0,0,0.666666667,9,0.001016673,0.032258065,0,0,1,0
0.181818182,4,2,2,0,0.07280337,0,0,0,0.666666667,9,0.001830012,0.080645161,0,0,1,0
0.220779221,6,2,2,0,0.115410455,1,0,0,0.666666667,9,0.046156974,0.064516129,0,0,1,0
0.25974026,9,1,1,0,0.082454197,1,0,0,0.666666667,9,0.010370069,0.064516129,0.130733945,2,0,0
0.428571429,4,2,2,0,0.147840139,1,0,0,0.666666667,9,0.034160228,0.032258065,0,0,1,0
0.181818182,7,2,1,0,0.080747372,1,0,0,0.666666667,9,0.206384709,0.016129032,0,0,1,0
0.363636364,4,0,2,0,0.071949957,1,0,0,0.666666667,9,0.037210248,0.048387097,0,0,1,0
0.350649351,1,2,0,0,0.09205963,0,0,0,0.666666667,9,0.066287109,0.016129032,0,0,1,0
0.207792208,1,1,0,0,0.097497866,1,0,0,0.666666667,9,0.029890199,0.016129032,0.206422018,3,0,0
0.220779221,6,1,1,0,0.153450874,0,0,0,0.666666667,9,0.006710045,0.032258065,0,0,1,0
0.233766234,4,1,2,0,0.07280337,1,0,0,0.666666667,9,0.014640098,0.032258065,0.03440367,4,0.666666667,0
0.181818182,9,2,2,0,0.079930274,1,0,0,0.666666667,9,0.010776739,0.016129032,0,0,1,0
0.402597403,9,1,2,0,0.082581301,1,0,0,0.666666667,9,0.01606344,0.048387097,0,0,1,0
0.311688312,4,1,2,0,0.072848764,0,0,0,0.666666667,9,0.216958113,0.016129032,0,0,1,0
0.272727273,2,1,2,0,0.076816226,0,0,0,0.666666667,9,0.002033347,0.032258065,0,0,1,0
0.337662338,4,1,2,0,0.07948541,0,0,0,0.666666667,9,0.014436763,0.129032258,0,0,1,0
0.233766234,9,1,2,0,0.117580303,1,0,0,0.666666667,9,0.05551037,0.064516129,0,0,1,0
0.25974026,4,0,1,0,0.072649029,0,0,0,0.666666667,9,0.002236682,0.048387097,0,0,1,0
0.181818182,9,1,1,0,0.084678518,1,0,0,0.666666667,9,0.055713705,0.032258065,0,0,1,0
0.415584416,9,1,0,0,0.069943529,0,1,0,0.666666667,9,0.012403416,0.096774194,0.157110092,1,0,0
0.402597403,0,2,1,0,0.081709731,1,0,1,0.666666667,9,0.002033347,0.032258065,0,0,1,0
0.155844156,1,2,2,0,0.110271821,1,0,1,0.666666667,9,0.00955673,0.048387097,0,0,1,0
0.285714286,1,1,1,0,0.066920269,1,0,0,0.666666667,9,0.056933713,0.016129032,0,0,1,0
0.311688312,7,2,3,0,0.076525702,0,0,0,0.666666667,9,0.006913379,0.016129032,0,0,1,0
0.285714286,1,0,0,1,0.07280337,1,0,1,0.666666667,9,0.067710451,0.032258065,0,0,1,0
0.233766234,1,1,0,0,0.074219672,1,0,0,0.666666667,9,0.044530297,0.016129032,0,0,1,0
0.415584416,0,0,1,0,0.080039221,1,0,1,0.666666667,9,0.041683611,0.032258065,0.137614679,8,0,0
0.467532468,6,0,1,0,0.082027491,1,0,0,0.666666667,9,0.130744205,0.032258065,0,0,1,0
0.168831169,4,2,2,0,0.090044123,0,0,1,0.7,9,0.389182595,0,0,0,1,0
0.12987013,8,2,2,0,0.075436239,1,0,1,0.866666667,9,0.004880033,0,0,0,1,0
0.064935065,10,2,0,0,0.081909466,0,0,1,0.866666667,9,0.001626678,0,0,0,1,1
0.298701299,9,1,1,0,0.07280337,1,0,1,0.1,2,0.008743392,0,0,0,1,0
0.25974026,4,0,2,0,0.07280337,1,1,0,0.1,2,0.003660024,0,0,0,1,0
0.415584416,9,1,2,0,0.073457048,0,0,1,0.133333333,2,0.002440016,0,0,0,1,0
0.155844156,1,2,1,0,0.073983622,0,0,1,0.133333333,2,0.059170394,0,0,0,1,0
0.051948052,4,2,2,0,0.079703303,0,0,1,0.2,2,0.001220008,0,0,0,1,0
0.272727273,9,1,1,0,0.078395947,0,0,1,0.233333333,2,0.034566897,0,0,0,1,0
0.181818182,4,2,2,0,0.092985674,0,0,2,0.266666667,2,0.002033347,0,0,0,1,0
0.207792208,7,1,2,0,0.085895085,0,0,0,0.333333333,2,0.047580317,0,0,0,1,0
0.480519481,5,0,1,0,0.076126232,0,0,1,0.333333333,2,0.035176901,0,0,0,1,0
0.25974026,4,1,2,0,0.07280337,1,0,1,0.366666667,2,0.027653518,0,0,0,1,0
0.181818182,1,2,1,0,0.074909665,0,0,2,0.4,2,0.047173648,0,0,0,1,0
0.454545455,4,0,1,0,0.081918544,0,1,1,0.7,2,0.024196828,0,0,0,1,1
0.12987013,0,2,1,0,0.12818441,0,0,2,0.866666667,2,0.067710451,0,0,0,1,0
0.532467532,4,1,2,0,0.092259365,1,0,0,0.9,4,0.011996747,0,0.308486239,1,0,0
0.285714286,4,1,2,0,0.076235179,1,1,0,0.9,4,0.052867019,0,0.308486239,2,0,0
0.12987013,0,1,2,0,0.078740944,0,0,0,0.9,4,0.040260268,0,0,0,1,0
0.363636364,9,1,2,0,0.07280337,1,0,0,0.9,4,0.011793412,0,0,0,1,0
0.467532468,9,1,1,0,0.082572222,0,0,0,0.9,4,0.068727125,0,0,0,1,0
0.454545455,11,1,3,0,0.072921395,0,0,1,0.9,4,0.014030094,0,0,0,1,0
0.142857143,4,1,2,0,0.080111852,0,0,0,0.9,4,0.014233428,0,0,0,1,0
0.103896104,0,2,1,0,0.078332395,0,0,1,0.9,4,0.022773485,0,0,0,1,0
0.38961039,10,1,2,0,0.078622919,0,0,0,0.9,4,0.02297682,0,0,0,1,0
0.25974026,4,2,2,0,0.078014635,1,0,0,0.9,4,0.012606751,0,0,0,1,0
0.311688312,10,0,1,0,0.079694224,0,0,0,0.9,4,0.019723465,0,0.194954128,3,0,0
0.324675325,9,0,1,0,0.073593231,1,0,0,0.9,4,0.02643351,0,0.28440367,2,0,0
0.311688312,4,0,2,0,0.075218347,0,1,0,0.9,4,0.046360309,0,0,0,1,0
0.532467532,7,0,1,0,0.072812449,1,0,0,0.9,4,0.122407483,0,0.291284404,5,0.333333333,1
0.116883117,7,2,1,0,0.070697075,0,0,0,0.9,4,0.057950386,0,0,0,1,0
0.246753247,3,2,1,0,0.085132461,0,0,1,0.9,4,0.024196828,0,0,0,1,0
0.233766234,9,1,2,0,0.07431954,1,0,0,0.9,4,0.011590077,0,0,0,1,0
0.519480519,5,1,2,0,0.067292503,0,1,0,0.9,4,0.02948353,0,0,0,1,0
0.12987013,3,1,0,0,0.072848764,0,0,0,0.9,4,0.006100041,0,0,0,1,0
0.311688312,9,0,1,0,0.067419607,0,0,0,0.9,4,0.014030094,0,0,0,1,0
0.103896104,4,2,2,0,0.097543261,0,0,0,0.9,4,0.054290362,0,0,0,1,0
0.233766234,1,1,0,0,0.07343889,1,0,0,0.9,4,0.033346889,0,0,0,1,0
0.311688312,7,1,1,0,0.079830407,0,0,0,0.9,4,0.202724685,0,0,0,1,1
0.25974026,1,0,1,0,0.07567229,1,0,0,0.9,4,0.045343636,0,0.28440367,2,0.666666667,0
0.324675325,2,2,3,0,0.075735842,0,0,0,0.9,4,0.032330216,0,0.260321101,1,0.666666667,0
0.480519481,5,1,1,0,0.085795217,0,1,0,0.9,4,0.021756812,0,0,0,1,0
0.324675325,2,0,2,0,0.078486736,1,0,0,0.9,4,0.014640098,0,0.19266055,2,0,0
0.155844156,4,2,2,0,0.072921395,1,0,0,0.9,4,0.041480277,0,0,0,1,0
0.285714286,9,2,1,0,0.091115429,1,0,0,0.9,4,0.021350142,0,0.280963303,1,0.333333333,0
0.25974026,1,1,1,0,0.073411654,0,0,0,0.9,4,0.015046767,0,0.275229358,2,0,0
